903,Велосипедная парковка № 31001 «Школа № 282»,37.642347,55.7735,Центральный административный округ
921,Велосипедная парковка № 33004 «Школа № 49»,37.535969,55.646309,Юго-Западный административный округ
924,Велосипедная парковка № 33040 «Школа № 2047»,37.596124,55.503012,Юго-Западный административный округ
927,Велосипедная парковка № 34001 «Школа № 496»,37.706438,55.680732,Южный административный округ
928,Велосипедная парковка № 34007 «Лицей № 507»,37.657084,55.672662,Южный административный округ
932,Велосипедная парковка № 35006 «Школа № 468»,37.663477,55.721659,Юго-Восточный административный округ
936,Велосипедная парковка № 35030 «Политехнический колледж № 19»,37.705274,55.799949,Восточный административный округ
939,Велосипедная парковка № 36002 «Школа № 349 »,37.820842,55.809005,Восточный административный округ
941,Велосипедная парковка № 36004 «Школа № 364 »,37.669775,55.789809,Восточный административный округ
946,Велосипедная парковка № 36011 «Центр образования № 449 »,37.740764,55.787168,Восточный административный округ
954,Велосипедная парковка № 36025 «Гимназия № 1505 »,37.72867,55.795513,Восточный административный округ
957,Велосипедная парковка № 36028 «Лицей № 1598 »,37.829327,55.818654,Восточный административный округ
958,Велосипедная парковка № 36029 «Преображенская школа № 1690 »,37.725195,55.792259,Восточный административный округ
959,Велосипедная парковка № 36030 «Центр образования № 1811 »,37.814742,55.793866,Восточный административный округ
967,Велосипедная парковка № 37052 «Школа № 755 »,37.619715,55.888652,Северо-Восточный административный округ
968,Велосипедная парковка № 37075 «Школа № 1316 »,37.642443,55.880753,Северо-Восточный административный округ
969,Велосипедная парковка № 37076 «Школа № 1316 »,37.642443,55.880753,Северо-Восточный административный округ
970,Велосипедная парковка № 37083 «Школа № 1412 »,37.601647,55.891553,Северо-Восточный административный округ
972,Велосипедная парковка № 37103 «Центр образования № 1444 »,37.704644,55.879587,Северо-Восточный административный округ
979,Велосипедная парковка № 38001 «Гимназия № 157 »,37.500195,55.844942,Северный административный округ
981,Велосипедная парковка № 38003 «Гимназия № 201 »,37.504622,55.821963,Северный административный округ
983,Велосипедная парковка № 38005 «Школа № 212 »,37.542242,55.842415,Северный административный округ
984,Велосипедная парковка № 38006 «Школа № 215 »,37.5272,55.836591,Северный административный округ
985,Велосипедная парковка № 38007 «Школа № 660 »,37.534191,55.867698,Северный административный округ
987,Велосипедная парковка № 38009 «Школа № 694 »,37.57599,55.806477,Северный административный округ
988,Велосипедная парковка № 38010 «Гимназия № 727 »,37.517188,55.847548,Северный административный округ
989,Велосипедная парковка № 38011 «Школа № 847 »,37.522476,55.882861,Северный административный округ
990,Велосипедная парковка № 38012 «Школа № 849»,37.539706,55.875969,Северный административный округ
991,Велосипедная парковка № 38013 «Гимназия № 1159 »,37.523119,55.859726,Северный административный округ
992,Велосипедная парковка № 38014 «Школа № 1224 »,37.513842,55.879126,Северный административный округ
993,Велосипедная парковка № 38015 «Школа № 1249»,37.518267,55.801024,Северный административный округ
994,Велосипедная парковка № 38016 «Гимназия № 1315 »,37.481532,55.846642,Северный административный округ
995,Велосипедная парковка № 38017 «Центр образования № 1679 »,37.51931,55.82819,Северный административный округ
996,Велосипедная парковка № 38018 «Кадетская школа № 1702 »,37.515717,55.865333,Северный административный округ
997,Велосипедная парковка № 38019 «Центр образования № 1884 »,37.529582,55.867738,Северный административный округ
998,Велосипедная парковка № 38020 «Школа № 2043»,37.554477,55.875506,Северный административный округ
1001,Велосипедная парковка № 39002 «Школа № 819 »,37.455903,55.83931,Северо-Западный административный округ
1002,Велосипедная парковка № 39003 «Школа № 1005»,37.452431,55.807957,Северо-Западный административный округ
1003,Велосипедная парковка № 39004 «Школа № 1056»,37.444465,55.84824,Северо-Западный административный округ
1004,Велосипедная парковка № 39005 «Школа № 1057»,37.413383,55.853279,Северо-Западный административный округ
1006,Велосипедная парковка № 39007 «Школа № 1387» (1),37.383004,55.904139,Северо-Западный административный округ
1007,Велосипедная парковка № 39007 «Школа № 1387» (2),37.383198,55.904394,Северо-Западный административный округ
1009,Велосипедная парковка № 39009 «Гимназия № 1522 »,37.482557,55.773666,Северо-Западный административный округ
1014,Велосипедная парковка № 39016 «Лицей № 1571 »,37.446711,55.85801,Северо-Западный административный округ
1015,Велосипедная парковка № 39017 «Лицей № 1571 »,37.442467,55.863243,Северо-Западный административный округ
1045,Велосипедная парковка № 29006 «Библиотека № 55»,37.459184,55.816079,Северо-Западный административный округ
1046,Велосипедная парковка № 28011 «Кинотеатр Прага»,37.57825,55.792409,Северный административный округ
1057,Велосипедная парковка № 11002 «МФЦ района Коптево»,37.52435,55.835237,Северный административный округ
873,Велосипедная парковка № 26002 «Музей - усадьба «Измайлово»»,37.763307,55.792138,Восточный административный округ
1059,Велосипедная парковка № 11015 «МФЦ Орехово - Борисово Южное»,37.721517,55.596527,Южный административный округ
787,Велосипедная парковка № 37038 «Школа № 352» (2),37.664228,55.831717,Северо-Восточный административный округ
1036,Велосипедная парковка № 16008 «платформа Маленковская» (2),37.662132,55.815041,Северо-Восточный административный округ
1048,Велосипедная парковка № 37047 «Школа № 751» (2),37.697449,55.884386,Северо-Восточный административный округ
1050,Велосипедная парковка № 34031 «Центр образования № 556» (2),37.585459,55.616766,Южный административный округ
1051,Велосипедная парковка № 34031 «Центр образования № 556» (3),37.585459,55.616766,Южный административный округ
865,Велосипедная парковка № 20011 «Зеленоград. Центральная площадь»,37.219798,55.990101,Зеленоградский административный округ
871,Велосипедная парковка № 25006 «Центральная библиотека им. Л. Н. Толстого ЦБС №1»,37.630649,55.662172,Южный административный округ
886,Велосипедная парковка № 28002 «Центральная библиотека № 75 им. А. М. Горького ЦБС №1»,37.566835,55.812363,Северный административный округ
887,Велосипедная парковка № 28003 «Юношеская библиотека - филиал № 23 ЦБС №5»,37.511909,55.78503,Северный административный округ
895,Велосипедная парковка № 29001 «Центральная библиотека № 271 им. Ф. М. Гладкова ЦБС №1»,37.436233,55.849821,Северо-Западный административный округ
1062,Велосипедная парковка № 080146113434,37.56647,55.802115,Северный административный округ
1063,Велосипедная парковка № 080144113217,37.6346063,55.7646783,Центральный административный округ
1064,Велосипедная парковка № 080144210087,37.585085,55.747422,Центральный административный округ
1069,Велосипедная парковка № 080144112407,37.623527,55.761603,Центральный административный округ
1070,Велосипедная парковка № 080144211344,37.6398763,55.7623693,Центральный административный округ
1072,Велосипедная парковка № 080144213179,37.6407703,55.761565,Центральный административный округ
1074,Велосипедная парковка № 080144111344,37.6357009,55.7662065,Центральный административный округ
1075,Велосипедная парковка № 080144111590,37.5985511,55.754896,Центральный административный округ
1079,Велосипедная парковка № 080144211391,37.6406447,55.7607819,Центральный административный округ
1085,Велосипедная парковка № 080144113207,37.6311343,55.7615846,Центральный административный округ
1086,Велосипедная парковка № 080144110152,37.421697,55.7604482,Центральный административный округ
1093,Велосипедная парковка № 080144212870,37.610898,55.76185,Центральный административный округ
1096,Велосипедная парковка № 080144110667,37.421697,55.7604482,Центральный административный округ
1104,Велосипедная парковка № 080144112944,37.59371,55.769433,Центральный административный округ
1107,Велосипедная парковка № 080144110308,37.586088,55.77775,Центральный административный округ
1109,Велосипедная парковка № 080144112483,37.6520313,55.75134,Центральный административный округ
1111,Велосипедная парковка № 080144512870,37.61169,55.759473,Центральный административный округ
1115,Велосипедная парковка № 080144912870,37.607552,55.763145,Центральный административный округ
1119,Велосипедная парковка № 080144113223,37.625983,55.758497,Центральный административный округ
1123,Велосипедная парковка № 080144112948,37.6322693,55.7587727,Центральный административный округ
1127,Велосипедная парковка № 080144111705,37.6407703,55.761565,Центральный административный округ
1131,Велосипедная парковка № 080146113961,37.215822,55.995832,Зеленоградский административный округ
1140,Велосипедная парковка № 080146211425,37.475298,55.848878,Северный административный округ
1143,Велосипедная парковка № 080146113673,37.5796523,55.7506032,Северный административный округ
1144,Велосипедная парковка № 080146111489,37.536913,55.889528,Северный административный округ
1145,Велосипедная парковка № 080146110027,37.4887252,55.843171,Северный административный округ
1147,Велосипедная парковка № 080146211116,37.532895,55.882872,Северный административный округ
1148,Велосипедная парковка № 080146111116,37.533052,55.884353,Северный административный округ
1150,Велосипедная парковка № 080146111891,37.517373,55.851023,Северный административный округ
1151,Велосипедная парковка № 080146112317,37.480153,55.843867,Северный административный округ
1152,Велосипедная парковка № 080146110356,37.516908,55.8729,Северный административный округ
1153,Велосипедная парковка № 080146111388,37.501973,55.851502,Северный административный округ
1155,Велосипедная парковка № 080146111425,37.462912,55.867485,Северный административный округ
1157,Велосипедная парковка № 080146211203,37.632472,55.897068,Северо-Восточный административный округ
1161,Велосипедная парковка № 080146213556,37.651473,55.888083,Северо-Восточный административный округ
1162,Велосипедная парковка № 080146113556,37.66943,55.887793,Северо-Восточный административный округ
1163,Велосипедная парковка № 080146113643,37.578802,55.828323,Северо-Восточный административный округ
1164,Велосипедная парковка № 080146210052,37.585873,55.901938,Северо-Восточный административный округ
1165,Велосипедная парковка № 080146112513,37.599245,55.862865,Северо-Восточный административный округ
1167,Велосипедная парковка № 080146112396,37.606557,55.873707,Северо-Восточный административный округ
1168,Велосипедная парковка № 080146111203,37.624578,55.891555,Северо-Восточный административный округ
1170,Велосипедная парковка № 080146111053,37.535107,55.896688,Северный административный округ
1171,Велосипедная парковка № 080146110066,37.509192,55.87265,Северный административный округ
1177,Велосипедная парковка № 080146210120,37.670563,55.856195,Северо-Восточный административный округ
1178,Велосипедная парковка № 080146110024,37.573752,55.89577,Северо-Восточный административный округ
1180,Велосипедная парковка № 080146111051,37.589783,55.862267,Северо-Восточный административный округ
1181,Велосипедная парковка № 080146110126,37.660217,55.831618,Северо-Восточный административный округ
1183,Велосипедная парковка № 080146312911,37.654913,55.885103,Северо-Восточный административный округ
1184,Велосипедная парковка № 080146113471,37.547713,55.91284,Северо-Восточный административный округ
1185,Велосипедная парковка № 080146212165,37.638835,55.871795,Северо-Восточный административный округ
1186,Велосипедная парковка № 080146213967,37.236003,55.998453,Зеленоградский административный округ
1187,Велосипедная парковка № 080146113963,37.227298,55.990427,Зеленоградский административный округ
1188,Велосипедная парковка № 080146213965,37.188508,55.99484,Зеленоградский административный округ
1100,Велосипедная парковка № 080144113208,37.610753,55.75751,Центральный административный округ
1112,Велосипедная парковка № 080144612870,37.604383,55.764962,Центральный административный округ
1190,Велосипедная парковка № 080146113968,37.21884,55.990912,Зеленоградский административный округ
1191,Велосипедная парковка № 080146113969,37.222797,55.990013,Зеленоградский административный округ
1194,Велосипедная парковка № 080146113967,37.234817,55.99806,Зеленоградский административный округ
1197,Велосипедная парковка № 080146210671,37.572177,55.833845,Северный административный округ
1198,Велосипедная парковка № 080146310671,37.571208,55.824498,Северный административный округ
1201,Велосипедная парковка № 080146112808,37.544963,55.798097,Северный административный округ
1202,Велосипедная парковка № 080146110732,37.570613,55.858653,Северный административный округ
1203,Велосипедная парковка № 080146510052,37.585422,55.855805,Северо-Восточный административный округ
1204,Велосипедная парковка № 080146110093,37.620203,55.81379,Северо-Восточный административный округ
1205,Велосипедная парковка № 080146110197,37.612717,55.851685,Северо-Восточный административный округ
1206,Велосипедная парковка № 080146110498,37.658938,55.824398,Северо-Восточный административный округ
1209,Велосипедная парковка № 080146111692,37.646157,55.825168,Северо-Восточный административный округ
1210,Велосипедная парковка № 080146312165,37.637323,55.876128,Северо-Восточный административный округ
1211,Велосипедная парковка № 080146112847,37.686742,55.883917,Северо-Восточный административный округ
1212,Велосипедная парковка № 080146313663,37.691435,55.861528,Северо-Восточный административный округ
1214,Велосипедная парковка № 080146110120,37.674462,55.86361,Северо-Восточный административный округ
1215,Велосипедная парковка № 080146112076,37.66987,55.862832,Северо-Восточный административный округ
1216,Велосипедная парковка № 080146111650,37.66144,55.870002,Северо-Восточный административный округ
1220,Велосипедная парковка № 080146110640,37.64126,55.870965,Северо-Восточный административный округ
1221,Велосипедная парковка № 080146412165,37.636987,55.873592,Северо-Восточный административный округ
1222,Велосипедная парковка № 080146110052,37.585305,55.853287,Северо-Восточный административный округ
1224,Велосипедная парковка № 080146316690,37.645362,55.824037,Северо-Восточный административный округ
1225,Велосипедная парковка № 080146113473,37.700538,55.878373,Северо-Восточный административный округ
1240,Велосипедная парковка № 080146112898,37.574383,55.807972,Северный административный округ
1252,Велосипедная парковка № 080146112911,37.649302,55.884173,Северо-Восточный административный округ
1264,Велосипедная парковка № 080147310807,37.495652,55.775725,Северо-Западный административный округ
1118,Велосипедная парковка № 080144113131,37.64241,55.767673,Центральный административный округ
1227,Велосипедная парковка № 080146112165,37.639638,55.881323,Северо-Восточный административный округ
1226,Велосипедная парковка № 080146113972,37.55232,55.937753,Северо-Восточный административный округ
1229,Велосипедная парковка № 080146113965,37.189598,55.997183,Зеленоградский административный округ
1230,Велосипедная парковка № 080146313960,37.190215,55.995083,Зеленоградский административный округ
1231,Велосипедная парковка № 080146113971,37.172753,55.982757,Зеленоградский административный округ
1233,Велосипедная парковка № 080146113889,37.152815,55.97008,Зеленоградский административный округ
1234,Велосипедная парковка № 080146113973,37.16219,55.983045,Зеленоградский административный округ
1238,Велосипедная парковка № 080146113960,37.177707,55.981172,Зеленоградский административный округ
1241,Велосипедная парковка № 080146110671,37.550938,55.86385,Северный административный округ
1245,Велосипедная парковка № 080146112096,37.6165293,55.888418,Северо-Восточный административный округ
1248,Велосипедная парковка № 080146115671,37.548155,55.901247,Северо-Восточный административный округ
1251,Велосипедная парковка № 080146212911,37.653093,55.883983,Северо-Восточный административный округ
1253,Велосипедная парковка № 080146112779,37.605078,55.794413,Северо-Восточный административный округ
1254,Велосипедная парковка № 080146313112,37.62797,55.803818,Северо-Восточный административный округ
1255,Велосипедная парковка № 080146212734,37.672467,55.874257,Северо-Восточный административный округ
1256,Велосипедная парковка № 080146112734,37.67219,55.877208,Северо-Восточный административный округ
1257,Велосипедная парковка № 080146110552,37.590643,55.816112,Северо-Восточный административный округ
1259,Велосипедная парковка № 080147112070,37.401482,55.837997,Северо-Западный административный округ
1261,Велосипедная парковка № 080147113454,37.685398,55.780018,Центральный административный округ
1265,Велосипедная парковка № 080147110215,37.501535,55.790373,Северо-Западный административный округ
1267,Велосипедная парковка № 080147212851,37.402685,55.797577,Северо-Западный административный округ
1270,Велосипедная парковка № 080147211068,37.40347,55.81099,Северо-Западный административный округ
1275,Велосипедная парковка № 080147212337,37.348305,55.856553,Северо-Западный административный округ
1276,Велосипедная парковка № 080147112824,37.439827,55.845212,Северо-Западный административный округ
1277,Велосипедная парковка № 080147312851,37.40394,55.79917,Северо-Западный административный округ
1280,Велосипедная парковка № 080147110067,37.350982,55.852827,Северо-Западный административный округ
1281,Велосипедная парковка № 080147112337,37.354835,55.855293,Северо-Западный административный округ
1282,Велосипедная парковка № 080147111068,37.406588,55.807125,Северо-Западный административный округ
1284,Велосипедная парковка № 080147412851,37.395965,55.800002,Северо-Западный административный округ
1286,Велосипедная парковка № 080147111700,37.354358,55.854385,Северо-Западный административный округ
1295,Велосипедная парковка № 080147411178,37.580022,55.724813,Центральный административный округ
1297,Велосипедная парковка № 080147112335,37.627545,55.733682,Центральный административный округ
1298,Велосипедная парковка № 080147113007,37.4790823,55.781492,Центральный административный округ
1300,Велосипедная парковка № 080147111462,37.690248,55.76887,Центральный административный округ
1304,Велосипедная парковка № 080147112851,37.395965,55.800002,Северо-Западный административный округ
1310,Велосипедная парковка № 080147110449,37.665843,55.732403,Центральный административный округ
1312,Велосипедная парковка № 080147118621,37.689121,55.747025,Юго-Восточный административный округ
1314,Велосипедная парковка № 080147112710,37.617762,55.731718,Центральный административный округ
1315,Велосипедная парковка № 080147110687,37.642985,55.774555,Центральный административный округ
1316,Велосипедная парковка № 080147112713,37.64445,55.776463,Центральный административный округ
1320,Велосипедная парковка № 080147110732,37.63662,55.726362,Центральный административный округ
1324,Велосипедная парковка № 080147113703,37.627875,55.79232,Центральный административный округ
1326,Велосипедная парковка № 080147113250,37.56496,55.759677,Центральный административный округ
1327,Велосипедная парковка № 080147110086,37.676453,55.76796,Центральный административный округ
1328,Велосипедная парковка № 080147110574,37.709221,55.773537,Центральный административный округ
1329,Велосипедная парковка № 080147112186,37.690578,55.774897,Центральный административный округ
1330,Велосипедная парковка № 080147110746,37.651096,55.754784,Центральный административный округ
1331,Велосипедная парковка № 080147110906,37.581955,55.764122,Центральный административный округ
1239,Велосипедная парковка № 080146113974,37.237108,55.985833,Зеленоградский административный округ
1232,Велосипедная парковка № 080146113977,37.172753,55.982757,Зеленоградский административный округ
1228,Велосипедная парковка № 080146112548,37.678297,55.890845,Северо-Восточный административный округ
1333,Велосипедная парковка № 080148113180,37.422693,55.726228,Западный административный округ
1340,Велосипедная парковка № 080148110788,37.26975,55.647507,Новомосковский административный округ
1341,Велосипедная парковка № 080148213338,37.579942,55.680792,Юго-Западный административный округ
1342,Велосипедная парковка № 080148210312,37.546647,55.680438,Юго-Западный административный округ
1343,Велосипедная парковка № 080148110415,37.509668,55.645005,Юго-Западный административный округ
1344,Велосипедная парковка № 080148113145,37.606475,55.680073,Юго-Западный административный округ
1345,Велосипедная парковка № 080148210320,37.47417,55.634297,Юго-Западный административный округ
1346,Велосипедная парковка № 080148113338,37.56951,55.67093,Юго-Западный административный округ
1348,Велосипедная парковка № 080148111393,37.52502,55.543377,Юго-Западный административный округ
1349,Велосипедная парковка № 080148111643,37.573363,55.539027,Юго-Западный административный округ
1352,Велосипедная парковка № 080148110385,37.543833,55.668567,Юго-Западный административный округ
1353,Велосипедная парковка № 080148110243,37.58241,55.662902,Юго-Западный административный округ
1358,Велосипедная парковка № 080148412298,37.515533,55.630313,Юго-Западный административный округ
1359,Велосипедная парковка № 080148113232,37.519622,55.663383,Юго-Западный административный округ
1361,Велосипедная парковка № 080148318429,37.579235,55.711833,Юго-Западный административный округ
1362,Велосипедная парковка № 080148113527,37.599695,55.65298,Юго-Западный административный округ
1366,Велосипедная парковка № 080148310312,37.55095,55.682698,Юго-Западный административный округ
1369,Велосипедная парковка № 080148112858,37.530502,55.60475,Юго-Западный административный округ
1370,Велосипедная парковка № 080148110411,37.573288,55.542135,Юго-Западный административный округ
1371,Велосипедная парковка № 080148418429,37.47693,55.64619,Юго-Западный административный округ
1372,Велосипедная парковка № 080148111478,37.538865,55.613365,Юго-Западный административный округ
1373,Велосипедная парковка № 080148212008 (1),37.54369,55.599547,Юго-Западный административный округ
1375,Велосипедная парковка № 080148112891,37.48917,55.627447,Юго-Западный административный округ
1377,Велосипедная парковка № 080148110320,37.480615,55.632533,Юго-Западный административный округ
1378,Велосипедная парковка № 080148112008,37.541375,55.602732,Юго-Западный административный округ
1379,Велосипедная парковка № 080148211310,37.573635,55.679203,Юго-Западный административный округ
1380,Велосипедная парковка № 080148212298,37.54242,55.657233,Юго-Западный административный округ
1383,Велосипедная парковка № 080148112786,37.535702,55.689938,Юго-Западный административный округ
1388,Велосипедная парковка № 080148110132,37.4831,55.662052,Западный административный округ
1389,Велосипедная парковка № 080148112594,37.533155,55.732252,Западный административный округ
1391,Велосипедная парковка № 080148110124,37.436877,55.72591,Западный административный округ
1392,Велосипедная парковка № 080148110149,37.387838,55.71621,Западный административный округ
1397,Велосипедная парковка № 080148110371,37.46695,55.67576,Западный административный округ
1398,Велосипедная парковка № 080148211067,37.7457773,55.6584252,Западный административный округ
1403,Велосипедная парковка № 080148212441,37.434883,55.73949,Западный административный округ
1405,Велосипедная парковка № 080148212994,37.511697,55.675997,Западный административный округ
1409,Велосипедная парковка № 080148111327,37.40722,55.770333,Западный административный округ
1410,Велосипедная парковка № 080148211910,37.408763,55.758383,Западный административный округ
1415,Велосипедная парковка № 080148111067,37.468797,55.734707,Западный административный округ
1417,Велосипедная парковка № 080148112441,37.412467,55.752438,Западный административный округ
1418,Велосипедная парковка № 080148110713,37.557653,55.746517,Западный административный округ
1419,Велосипедная парковка № 080148110184,37.39508,55.710717,Западный административный округ
1420,Велосипедная парковка № 080148111301,37.459223,55.723888,Западный административный округ
1421,Велосипедная парковка № 080148112994,37.516822,55.673282,Западный административный округ
1424,Велосипедная парковка № 080148110226,37.6185568,55.7417021,Западный административный округ
1427,Велосипедная парковка № 080148110348,37.491483,55.65907,Западный административный округ
1429,Велосипедная парковка № 080148113902,37.260693,55.636983,Новомосковский административный округ
1433,Велосипедная парковка № 080148110312,37.549807,55.68269,Юго-Западный административный округ
1435,Велосипедная парковка № 080148112536,37.58717,55.669778,Юго-Западный административный округ
1438,Велосипедная парковка № 080149610364,37.833527,55.73431,Восточный административный округ
1439,Велосипедная парковка № 080149211997,37.82175,55.795748,Восточный административный округ
1441,Велосипедная парковка № 080149213071,37.833043,55.764273,Восточный административный округ
1442,Велосипедная парковка № 080149111992,37.802927,55.798477,Восточный административный округ
1443,Велосипедная парковка № 080149111212,37.854707,55.710825,Восточный административный округ
1444,Велосипедная парковка № 080149112497,37.871275,55.73943,Восточный административный округ
1445,Велосипедная парковка № 080149110384,37.788803,55.760617,Восточный административный округ
1446,Велосипедная парковка № 080149111997,37.823545,55.806022,Восточный административный округ
1448,Велосипедная парковка № 080149510364,37.830188,55.723137,Восточный административный округ
1451,Велосипедная парковка № 080149410364,37.825367,55.723048,Восточный административный округ
1454,Велосипедная парковка № 080149511932,37.759313,55.823668,Восточный административный округ
1457,Велосипедная парковка № 080149111681,37.696507,55.816832,Восточный административный округ
1458,Велосипедная парковка № 080149113071,37.831668,55.751918,Восточный административный округ
1459,Велосипедная парковка № 080149611932,37.762848,55.82683,Восточный административный округ
1460,Велосипедная парковка № 080149112042,37.758937,55.747008,Восточный административный округ
1462,Велосипедная парковка № 080149112764,37.827067,55.740193,Восточный административный округ
1463,Велосипедная парковка № 080149113377,37.825697,55.823173,Восточный административный округ
1464,Велосипедная парковка № 080149313589,37.812608,55.811208,Восточный административный округ
1466,Велосипедная парковка № 080149112791,37.698463,55.794177,Восточный административный округ
1385,Велосипедная парковка № 080148112387,37.600227,55.674583,Юго-Западный административный округ
1436,Велосипедная парковка № 080148113020,37.550002,55.547213,Юго-Западный административный округ
1469,Велосипедная парковка № 080149112563,37.719122,55.783105,Восточный административный округ
1471,Велосипедная парковка № 080149112411,37.716037,55.815963,Восточный административный округ
1478,Велосипедная парковка № 080149113589,37.777653,55.81059,Восточный административный округ
1479,Велосипедная парковка № 080149212446,37.881765,55.715593,Восточный административный округ
1487,Велосипедная парковка № 080149111573,37.674918,55.787435,Восточный административный округ
1488,Велосипедная парковка № 080149111081,37.818607,55.741215,Восточный административный округ
1489,Велосипедная парковка № 080149112805,37.852657,55.740858,Восточный административный округ
1490,Велосипедная парковка № 080149113505,37.82536,55.779302,Восточный административный округ
1491,Велосипедная парковка № 080149113267,37.861063,55.740572,Восточный административный округ
1496,Велосипедная парковка № 080149112095,37.768205,55.740578,Восточный административный округ
1497,Велосипедная парковка № 080149110881,37.824108,55.751612,Восточный административный округ
1498,Велосипедная парковка № 080149112019,37.780477,55.792733,Восточный административный округ
1501,Велосипедная парковка № 080150210832,37.676238,55.578167,Южный административный округ
1503,Велосипедная парковка № 080150110463,37.656798,55.574795,Южный административный округ
1505,Велосипедная парковка № 080150210324,37.629805,55.679118,Южный административный округ
1506,Велосипедная парковка № 080150313665,37.717532,55.599743,Южный административный округ
1507,Велосипедная парковка № 080150310324,37.612323,55.622877,Южный административный округ
1508,Велосипедная парковка № 080150112421,37.605548,55.597962,Южный административный округ
1509,Велосипедная парковка № 080150212420,37.609328,55.592958,Южный административный округ
1511,Велосипедная парковка № 080150213499,37.6356604,55.7857334,Южный административный округ
1515,Велосипедная парковка № 080150211034,37.800132,55.637838,Юго-Восточный административный округ
1516,Велосипедная парковка № 080150112581,37.701123,55.753315,Юго-Восточный административный округ
1517,Велосипедная парковка № 080150110271,37.764532,55.65382,Юго-Восточный административный округ
1518,Велосипедная парковка № 080150211035,37.802025,55.636062,Юго-Восточный административный округ
1520,Велосипедная парковка № 080150111033,37.790733,55.641498,Юго-Восточный административный округ
1523,Велосипедная парковка № 080150311037,37.79538,55.631595,Юго-Восточный административный округ
1529,Велосипедная парковка № 080150411037,37.802423,55.633555,Юго-Восточный административный округ
1530,Велосипедная парковка № 080150111539,37.736832,55.690002,Юго-Восточный административный округ
1531,Велосипедная парковка № 080150112658,37.760202,55.674068,Юго-Восточный административный округ
1536,Велосипедная парковка № 080150111324,37.666108,55.731563,Юго-Восточный административный округ
1543,Велосипедная парковка № 080150111037,37.79929,55.633503,Юго-Восточный административный округ
1549,Велосипедная парковка № 080150113499,37.595765,55.608572,Южный административный округ
1550,Велосипедная парковка № 080150211074,37.670317,55.645888,Южный административный округ
1554,Велосипедная парковка № 080150310416,37.76925,55.703923,Юго-Восточный административный округ
1556,Велосипедная парковка № 080150110878,37.773108,55.71133,Юго-Восточный административный округ
1558,Велосипедная парковка № 080150113634,37.736768,55.699843,Юго-Восточный административный округ
1563,Велосипедная парковка № 080150111386,37.730243,55.682897,Юго-Восточный административный округ
1566,Велосипедная парковка № 080150110250,37.721932,55.626377,Южный административный округ
1573,Велосипедная парковка № 080150211471,37.681973,55.579962,Южный административный округ
1574,Велосипедная парковка № 080150311635,37.67878,55.63336,Южный административный округ
1575,Велосипедная парковка № 080150112280,37.656182,55.646403,Южный административный округ
1577,Велосипедная парковка № 080150213665,37.730762,55.603457,Южный административный округ
1578,Велосипедная парковка № 080150113665,37.742775,55.60538,Южный административный округ
1583,Велосипедная парковка № 080150110832,37.674082,55.581362,Южный административный округ
1589,Велосипедная парковка № 080150112534,37.654607,55.623238,Южный административный округ
1593,Велосипедная парковка № 080150110603,37.746595,55.60672,Южный административный округ
1521,Велосипедная парковка № 080150210416,37.687733,55.724673,Юго-Восточный административный округ
1522,Велосипедная парковка № 080150411034,37.796248,55.642568,Юго-Восточный административный округ
1524,Велосипедная парковка № 080150611037,37.798815,55.630907,Юго-Восточный административный округ
1557,Велосипедная парковка № 080150312468,37.78587,55.718775,Юго-Восточный административный округ
1565,Велосипедная парковка № 080150110216,37.676778,55.583618,Южный административный округ
1570,Велосипедная парковка № 080150111074,37.694948,55.639295,Южный административный округ
1571,Велосипедная парковка № 080150111153,37.696983,55.677925,Южный административный округ
1587,Велосипедная парковка № 080150210694,37.713189,55.601047,Южный административный округ
1590,Велосипедная парковка № 080150111064,37.657155,55.595612,Южный административный округ
1591,Велосипедная парковка № 080150111635,37.67742,55.631125,Южный административный округ
1594,Велосипедная парковка № 080150110694,37.707072,55.614417,Южный административный округ
1596,Велосипедная парковка № 080150210834,37.757398,55.621678,Южный административный округ
1603,Велосипедная парковка № 080150110657,37.737112,55.617188,Южный административный округ
1604,Велосипедная парковка № 080150111111,37.75748,55.63549,Южный административный округ
1605,Велосипедная парковка № 080150110338,37.5456691,55.6966264,Юго-Восточный административный округ
1606,Велосипедная парковка № 080150113535,37.67641,55.718463,Юго-Восточный административный округ
1607,Велосипедная парковка № 080150112516,37.742635,55.71533,Юго-Восточный административный округ
1613,Велосипедная парковка № 080631113443,37.620785,55.772163,Центральный административный округ
1615,Велосипедная парковка № 080630813443,37.622013,55.771438,Центральный административный округ
1618,Велосипедная парковка № 080630313443,37.622032,55.771612,Центральный административный округ
1627,Велосипедная парковка № 080630213207,37.5963193,55.756436,Центральный административный округ
1633,Велосипедная парковка № 080630113399,37.6424138,55.7683086,Центральный административный округ
1639,Велосипедная парковка № 080630210893,37.602278,55.750707,Центральный административный округ
1646,Велосипедная парковка № 080630110893,37.605547,55.748975,Центральный административный округ
1647,Велосипедная парковка № 080630310893,37.60631,55.74917,Центральный административный округ
1648,Велосипедная парковка № 080630110087,37.5845,55.747395,Центральный административный округ
1657,Велосипедная парковка № 080631013443,37.632045,55.7623574,Центральный административный округ
1658,Велосипедная парковка № 080630213443,37.63021,55.7610941,Центральный административный округ
1659,Велосипедная парковка № 080630413443,37.622275,55.7640028,Центральный административный округ
1667,Велосипедная парковка № 080630410668,37.6126363,55.761515,Центральный административный округ
